#           time-2400000.0,         flux,         fluxerr
# Robust rms,   p2p,   2.5 CDPP, 6 CDPP
#       4826.1099       211.17589       159.74519       303.24218
        57064.5384659918054240  1.0081184932429472  0.0000583564106719
        57064.5588982778281206  1.0082885874345255  0.0000583667250007
        57064.5793306638515787  1.0081320793534478  0.0000583701502007
        57064.5997631489371997  1.0081809279110494  0.0000583735659155
        57064.6201954335629125  1.0082490267531237  0.0000583813277258
        57064.7223574473682675  1.0078760884468372  0.0000583916210136
        57064.7427898282694514  1.0078210661350568  0.0000583764505494
        57064.7632221087042126  1.0079049650472820  0.0000583639986327
        57064.7836545882018982  1.0076702453651802  0.0000583530130698
        57064.8040869677060982  1.0077439019586456  0.0000583473558181
        57064.8449517239132547  1.0078040003844799  0.0000583414331839
        57064.8653840015540482  1.0079076553888238  0.0000583441483370
        57064.8858163782642805  1.0078812432926285  0.0000583429807476
        57064.9266811298148241  1.0077787109875029  0.0000583404710682
        57064.9471135046624113  1.0076786504686253  0.0000583373248313
        57064.9675459790378227  1.0074613012588223  0.0000583367273474
        57064.9879782529533259  1.0074838770120833  0.0000583417027738
        57065.0084106259382679  1.0075280492885774  0.0000583485846355
        57065.0288430984510342  1.0074021814804259  0.0000583499705970
        57065.0492754705046536  1.0071637093650232  0.0000583513693768
        57065.0697078420926118  1.0072362891509981  0.0000583575388272
        57065.0901402127419715  1.0073126345526753  0.0000583662785446
        57065.1310049526582588  1.0071420613005828  0.0000584041415879
        57065.1514373214449733  1.0072111588304613  0.0000584231446122
        57065.2127344250257011  1.0066594484619691  0.0000583375391819
        57065.2331667914913851  1.0065937649455388  0.0000583267406581
        57065.2535992574848933  1.0066364169474173  0.0000583205245532
        57065.2944638876215322  1.0064540969435858  0.0000583035162772
        57065.3148963517523953  1.0062673959308814  0.0000582980452120
        57065.3353286154233501  1.0064458325520327  0.0000583043969201
        57065.3761934408976231  1.0058061873678377  0.0000582922914534
        57065.3966257027059328  1.0060717974468800  0.0000583031167664
        57065.4170580640493426  1.0057133798822551  0.0000582986418161
        57065.4374905244549154  1.0055971363708553  0.0000583042539979
        57065.4579227844005800  1.0056357958279507  0.0000583129451950
        57065.4783551438813447  1.0055217340583071  0.0000583198195011
        57065.5600845762091922  1.0051950236047924  0.0000583902664050
        57065.6826788060643594  1.0048014077561902  0.0000583714664769
        57065.7031110590251046  1.0048012229851635  0.0000583517304743
        57065.7235434115209500  1.0046363791120505  0.0000583301495441
        57065.7439758630789584  1.0044029007985604  0.0000583114093124
        57065.7644081141770585  1.0043807235089441  0.0000582995375524
        57065.7848404648102587  1.0042684460378186  0.0000582904290623
        57065.8052729145056219  1.0043542833973278  0.0000582838294273
        57065.8257051642067381  1.0043294686702693  0.0000582722761399
        57065.8461376129780547  1.0043947246742571  0.0000582682764828
        57065.8665699608100113  1.0044990167567107  0.0000582638837588
        57065.8870023086492438  1.0040719017850339  0.0000582482253938
        57065.9074346555571537  1.0040079004221720  0.0000582439083887
        57065.9278670019921265  1.0039199819200542  0.0000582346364486
        57065.9482993475030526  1.0039944774368768  0.0000582350231973
        57065.9687316930139787  1.0037895731317321  0.0000582335393347
        57065.9891640375863062  1.0037326000921074  0.0000582339480981
        57066.0095963817002485  1.0036433403128109  0.0000582311108485
        57066.0300287248828681  1.0035352609648607  0.0000582268014130
        57066.0708934103095089  1.0031750274812710  0.0000582209465693
        57066.1117580929421820  1.0029322551971684  0.0000582235512445
        57066.1321904333308339  1.0028810643016075  0.0000582257665115
        57066.1730551127038780  1.0030377656347333  0.0000583405895281
        57066.1934874512298848  1.0028956054058606  0.0000583256856946
        57066.2139198897566530  1.0026786335701672  0.0000583064358588
        57066.2343521273432998  1.0023747435074697  0.0000582877830048
        57066.2547844640066614  1.0024115638844486  0.0000582723882276
        57066.2752168006700231  1.0025307491681352  0.0000582641344539
        57066.2956491363947862  1.0025649062688309  0.0000582508716086
        57066.3160814716611640  1.0024768300586837  0.0000582370438171
        57066.3365138059962192  1.0026440596903914  0.0000582271206289
        57066.3569461403239984  1.0023475598525047  0.0000582079822297
        57066.3773784737277310  1.0023398564526249  0.0000582011155000
        57066.4182431386652752  1.0019852498385073  0.0000581851575916
        57066.4386754702063627  1.0019413936729089  0.0000581833639362
        57066.4591079012825503  1.0017656883507804  0.0000581813397604
        57066.4795401318842778  1.0016326531323876  0.0000581789706580
        57066.4999724620283814  1.0016432702614564  0.0000581831591404
        57066.5204048912419239  1.0014962520572279  0.0000581861056237
        57066.5408371199810063  1.0013126076558920  0.0000581890704814
        57066.5612694482624647  1.0012394621551888  0.0000581944375779
        57066.5817018756133621  1.0011236820324008  0.0000582051865003
        57066.6021341029554605  1.0012338248244459  0.0000582321143825
        57066.6634310803419794  1.0012161535183850  0.0000581919716462
        57066.6838635048989090  1.0008100545852896  0.0000581730928377
        57066.7042958289894159  1.0008694125453632  0.0000581616398459
        57066.7247281526069855  1.0007451894418076  0.0000581524373017
        57066.7451604753005086  1.0008212277010158  0.0000581528037221
        57066.7655927975283703  1.0006979139610159  0.0000581505703608
        57066.7860251192832948  1.0005711835262558  0.0000581492202022
        57066.8064574405798339  1.0004892089651674  0.0000581480308927
        57066.8268897609450505  1.0003828309795169  0.0000581463792195
        57066.8473220813029911  1.0002453269397835  0.0000581494243923
        57066.8677544007368851  1.0001240704035192  0.0000581465539747
        57066.8881867192394566  1.0000455157762909  0.0000581513333006
        57066.9086190377347521  0.9999488190592759  0.0000581532128593
        57066.9290514553067624  0.9998321171413357  0.0000581568295736
        57066.9494836724115885  0.9999008680832133  0.0000581690190962
        57066.9903483047528425  0.9996479871878959  0.0000582057089835
        57067.0107806199957849  0.9996437117108834  0.0000582210750321
        57067.0312129347657901  0.9993304052435151  0.0000582328953448
        57067.1538068113077316  0.9996974254448886  0.0000581322832512
        57067.1742391218940611  0.9996568052269516  0.0000581257576911
        57067.1946714320147294  0.9993482571982025  0.0000581161706576
        57067.2151037411967991  0.9994369192371720  0.0000581155412872
        57067.2355360503861448  0.9992314554329081  0.0000581101414927
        57067.2559683586441679  0.9991658855181150  0.0000581102975218
        57067.2764006664292538  0.9990742694091233  0.0000581087429886
        57067.2968330737567157  0.9989661930800408  0.0000581120403912
        57067.3376975865394343  0.9989658290878909  0.0000581212726797
        57067.3989945010616793  0.9993066401671745  0.0000582154607115
        57067.4398591077915626  0.9993452539668797  0.0000582027594861
        57067.4602915104624117  0.9991476611861435  0.0000581837915269
        57067.4807238126668381  0.9991539619624693  0.0000581534599426
        57067.5011560139391804  0.9992516244185170  0.0000581398439795
        57067.5215884147401084  0.9991240129917537  0.0000581243885642
        57067.5420207150818896  0.9993189689209816  0.0000581190128921
        57067.5624530144850723  0.9990612672146760  0.0000581068215408
        57067.5828853138955310  0.9991689983521914  0.0000581066396200
        57067.6033176123746671  0.9988548709046565  0.0000581004968574
        57067.6441822074630181  0.9971662464278581  0.0000581323900489
        57067.6646145045451703  0.9836076816950978  0.0000577532234072
        57067.6850468006887240  0.9815021009066494  0.0000576829555533
        57067.7054790963738924  0.9809244708446466  0.0000576565732461
        57067.7259113915933995  0.9903412920451110  0.0000579034775699
        57067.7463436858743080  0.9992499437178216  0.0000581348230427
        57067.7667759796968312  0.9990950031381802  0.0000581207222890
        57067.7872082730536931  0.9991797951752428  0.0000581135092930
        57067.8076405659376178  0.9990429694184156  0.0000581048210744
        57067.8280728583631571  0.9988595579210321  0.0000580982045700
        57067.8485051498573739  0.9990840834459506  0.0000581046094989
        57067.8689373408851679  0.9988861661846572  0.0000580998723303
        57067.8893697314415476  0.9989801547170374  0.0000581011091064
        57067.9098020210731192  0.9989588935321997  0.0000581030608277
        57067.9302342106966535  0.9989022661646586  0.0000580981661979
        57067.9506665993976640  0.9987664703144671  0.0000580968156971
        57067.9710988876322517  0.9986951028666862  0.0000580957884135
        57067.9915311753939022  0.9987346843301935  0.0000580979606335
        57068.0323957486034487  0.9988376983646028  0.0000581049984888
        57068.0528280345024541  0.9993760846558234  0.0000581211388710
        57068.0732603199430741  0.9990639113229410  0.0000581131165765
        57068.1549894556446816  0.9994207609575300  0.0000582625810391
        57068.1754217378183967  0.9994396665270410  0.0000582546227565
        57068.1958541200001491  0.9997063196455920  0.0000582620796824
        57068.2162863012490561  0.9996084043589607  0.0000582578482200
        57068.2367185820257873  0.9994858179168878  0.0000582480137809
        57068.2571509618792334  0.9997727715374769  0.0000582420607473
        57068.2775831417311565  0.9997560946542408  0.0000582251059275
        57068.2980155206460040  0.9993729743379535  0.0000581987555207
        57068.3184477991017047  0.9994446835664809  0.0000581902266446
        57068.3388799770909827  0.9996698776105928  0.0000581868382691
        57068.3593123546088464  0.9998767889373735  0.0000581835898765
        57068.3797446312019019  1.0000974506969518  0.0000581813557760
        57068.4001769073292962  1.0000506953551156  0.0000581761193352
        57068.4206091829837533  1.0003492166758290  0.0000581743001649
        57068.4410414581798250  1.0002430641653521  0.0000581647497571
        57068.4614737324445741  1.0002057359563463  0.0000581569933971
        57068.4819060062363860  1.0000644157298448  0.0000581471896176
        57068.5023382795698126  1.0003970755691531  0.0000581473500331
        57068.5227705524375779  1.0005848912515922  0.0000581470238369
        57068.5432028248324059  1.0005802601093967  0.0000581457446097
        57068.5636350963031873  1.0005241359744617  0.0000581461284992
        57068.5840673673083074  1.0005335740356118  0.0000581455455039
        57068.6044996378404903  1.0005321549492348  0.0000581467753981
        57068.6249319079142879  1.0005522559281934  0.0000581473129411
        57068.6453640770560014  1.0007652198915022  0.0000581549961510
        57068.6657964461919619  1.0009813962337444  0.0000581582613217
        57068.7066608816821827  1.0010074816613550  0.0000581688828072
        57068.7475255153040052  1.0011197781251213  0.0000581804274294
        57068.7679576816517510  1.0012620311036373  0.0000581871017247
        57068.7883900470624212  1.0012535525071828  0.0000581908058425
        57068.8088223115482833  1.0012212022350941  0.0000581950616373
        57068.8701191026702872  1.0019109880366617  0.0000583500640936
        57068.8905513652935042  1.0020112806440666  0.0000583478433988
        57068.9109836274437839  1.0021550306568692  0.0000583436171085
        57068.9314158886700170  1.0022542880114549  0.0000583406429552
        57068.9518481498962501  1.0024436729411050  0.0000583444233509
        57068.9722805101846461  1.0023381390639770  0.0000583400862828
        57068.9927126700131339  1.0027729731955182  0.0000583388975182
        57069.0131449289110606  1.0025534665593063  0.0000583225357186
        57069.0335772878024727  1.0028302171349119  0.0000583196099574
        57069.0540094457683153  1.0026264065472981  0.0000582990425706
        57069.0744418032700196  1.0026873793514801  0.0000582864313801
        57069.0948740598323639  1.0027687469884352  0.0000582788093593
        57069.1153062164012226  1.0028399640202890  0.0000582800558012
        57069.1357385720330058  1.0029369963594572  0.0000582772954697
        57069.1766029823775170  1.0034451811863188  0.0000582790845128
        57069.1970353361539310  1.0036449949707427  0.0000582777542484
        57069.2174675899223075  1.0036768464776813  0.0000582771944767
        57069.2378998427666374  1.0036596850624073  0.0000582740742244
        57069.2583320951380301  1.0037435223508351  0.0000582762674770
        57069.2787642470502760  1.0040462040046503  0.0000582804269460
        57069.2991965984983835  1.0040934771127663  0.0000582773577772
        57069.3196288490144070  1.0040412233753979  0.0000582729483107
        57069.3400610995231546  1.0043827310730198  0.0000582780167446
        57069.3604932491070940  1.0042323711689920  0.0000582702199593
        57069.3809255982196191  1.0043306315667704  0.0000582665643601
        57069.4013578464073362  1.0043084030250744  0.0000582589330926
        57069.4217899945942918  1.0043472544916587  0.0000582605226438
        57069.4422223418514477  1.0043469468658144  0.0000582551535772
        57069.4626545886349049  1.0044110812012466  0.0000582518819693
        57069.4830867349592154  1.0047334500934308  0.0000582576911601
        57069.5035190808121115  1.0047218604518597  0.0000582568002565
        57069.5239513257401995  1.0047865424573852  0.0000582579018324
        57069.5443834702018648  1.0047723496972401  0.0000582581214355
        57069.5648158141921158  1.0049313560026478  0.0000582617559989
        57069.6056802007879014  1.0050869422079320  0.0000582743097793
        57069.6261125429155072  1.0052322591091709  0.0000582809665378
        57069.6465447850496275  1.0051320715201644  0.0000582776296744
        57069.6669770262524253  1.0054006354220153  0.0000582862510380
        57069.6874092665166245  1.0054212693507372  0.0000582883191427
        57069.7078415067880997  1.0055055665312567  0.0000582909292619
        57069.7282737465939135  1.0054343565053432  0.0000582891302744
        57069.7487059854611289  1.0056359647828803  0.0000582985304482
        57069.7691382238699589  1.0055283398700949  0.0000582978760183
        57069.7895704618131276  1.0055347387719813  0.0000583001442588
        57069.8508671719100676  1.0060079405622511  0.0000584515597640
        57069.8712995075184153  1.0062045364184897  0.0000584537134791
        57069.8917316426668549  1.0061126125324564  0.0000584515182870
        57069.9121639773511561  1.0063060008395008  0.0000584523230730
        57069.9325962115617585  1.0063149544874146  0.0000584539290738
        57069.9530283448475529  1.0063928559822544  0.0000584542906826
        57069.9734606776692090  1.0063319623588121  0.0000584514168058
        57070.0143250419059768  1.0065484442234711  0.0000584584260634
        57070.0347573728649877  1.0065027339103598  0.0000584570297525
        57070.0551895038151997  1.0064024041985031  0.0000584531079092
        57070.0756217338421266  1.0065097941653731  0.0000584519904069
        57070.1164861920260591  1.0066859618937209  0.0000584466192520
        57070.1369184206560021  1.0065100906842934  0.0000584358100201
        57070.1573507483553840  1.0065282752274243  0.0000584316342484
        57070.1777829760467284  1.0065632858460527  0.0000584325055183
        57070.1982151028132648  1.0065302943904657  0.0000584308380893
        57070.2186474291156628  1.0062893672727578  0.0000584237472655
        57070.2390796544787008  1.0064303204444633  0.0000584273938970
        57070.2595117798482534  1.0065237700667400  0.0000584231633728
        57070.2799441042880062  1.0065185839520350  0.0000584198891841
        57070.3003763282540604  1.0064494665410382  0.0000584073547656
        57070.3208084517609677  1.0063950242426594  0.0000583992144103
        57070.3412407748037367  1.0064681088176324  0.0000583909730799
        57070.3616729969071457  1.0059587219085355  0.0000583713031287
        57070.3821051190170692  1.0061219889420725  0.0000583688738010
        57070.4025374401971931  1.0061561006009685  0.0000583659796707
        57070.4229696609036182  1.0059117363637471  0.0000583565798783
        57070.4434017811508966  1.0061316187266438  0.0000583566224539
        57070.4638341004683753  1.0061896243479720  0.0000583511466494
        57070.4842663197778165  1.0070888708400378  0.0000583718062487
        57070.5251307560829446  1.0060511846797822  0.0000583365041541
        57070.5455629735297407  1.0060134456757428  0.0000583329387925
        57070.5659951905181515  1.0062787445387389  0.0000583354003026
        57070.5864274065752397  1.0060658258860291  0.0000583235315633
        57070.6068596226250520  1.0058900418206678  0.0000583149270027
        57070.6272918377508176  1.0058191916790666  0.0000583053298414
        57070.6477241524116835  1.0056228771263571  0.0000582970687779
        57070.6681562661324278  1.0056106228902209  0.0000582924462051
        57070.6885884798612096  1.0055154588738384  0.0000582880856577
        57070.7090207931178156  1.0053348038611873  0.0000582775812555
        57070.7294529054488521  1.0054434654848412  0.0000582756312507
        57070.7498852173157502  1.0053548787531603  0.0000582748493165
        57070.7703173287154641  1.0052333289649333  0.0000582691899150
        57070.7907495396430022  1.0050432474541950  0.0000582647010710
        57070.8111818496472551  1.0046578388531404  0.0000582555573093
        57070.8316139596499852  1.0048981530186010  0.0000582617634863
        57070.8520461687148781  1.0046734877116765  0.0000582577383032
        57070.8724784773221472  1.0046692464382805  0.0000582564526811
        57070.8929105854622321  1.0046073042906247  0.0000582563935304
        57070.9133427926644799  0.9962176275892037  0.0000580264242110
        57070.9337750998747651  0.9862823782343793  0.0000577581727887
        57070.9542072061522049  0.9855168246640189  0.0000577376290760
        57070.9746394124231301  0.9885024283655537  0.0000578228340258
        57070.9950717177707702  1.0020947676851413  0.0000581981103079
        57071.0155039221863262  1.0037663409877740  0.0000582456802141
        57071.0359360265938449  1.0038213308439452  0.0000582479049128
        57071.0563683300788398  1.0036371526517878  0.0000582454363946
        57071.0972326361079467  1.0031871366154368  0.0000582423039859
        57071.1176649381959578  1.0028553063533678  0.0000582407864778
        57071.1380971398175461  1.0028593458027226  0.0000582452904526
        57071.1585292404997745  1.0026248240327416  0.0000582489153615
        57071.1789615411908017  1.0025566345319594  0.0000582544406010
        57071.2198258402349893  1.0023349993210424  0.0000582641025094
        57071.3219869287713664  1.0018807894545021  0.0000581979341714
        57071.3424191252706805  1.0018171696596641  0.0000581911141035
        57071.3628513208386721  1.0017479938351419  0.0000581855996774
        57071.3832835154753411  1.0015023272364210  0.0000581754870482
        57071.4037157101047342  1.0012553709953715  0.0000581640331549
        57071.4241479042757419  1.0013076120041466  0.0000581657985342
        57071.4445800975081511  1.0009463636513738  0.0000581545865090
        57071.4650122902821749  1.0008544940023045  0.0000581520074927
        57071.4854444825905375  1.0006452739572385  0.0000581467184559
        57071.5058766744332388  1.0004158538832983  0.0000581425541053
        57071.5876055362023180  0.9999195897120293  0.0000583479577463
        57071.6080376252502901  0.9996288741143288  0.0000583419837318
        57071.6284698133604252  0.9995605445826593  0.0000583402851381
        57071.6489021014785976  0.9993472717748535  0.0000583368582603
        57071.6693341891295859  0.9992254213549385  0.0000583354333595
        57071.6897663758427370  0.9991384517652256  0.0000583332731927
        57071.7101986620982643  0.9988619053542621  0.0000583266027615
        57071.7306307478866074  0.9988714231123721  0.0000583234684014
        57071.7510629332027747  0.9986963348549247  0.0000583184450002
        57071.7714952180613182  0.9984511165333434  0.0000583122330836
        57071.7919273024526774  0.9984985848869142  0.0000583095292782
        57071.8327917689020978  0.9982013313360935  0.0000582959658406
        57071.8532239518972347  0.9979985659331588  0.0000582892318758
        57071.8736560339530115  0.9979723422120392  0.0000582833015290
        57071.8940883150862646  0.9978822739215127  0.0000582776764153
        57071.9145204962187563  0.9975351894066404  0.0000582681267791
        57071.9349525768775493  0.9974930063080591  0.0000582702012286
        57071.9553848566138186  0.9973480230789904  0.0000582637820173
        57071.9758170358836651  0.9974567351032509  0.0000582626156850
        57071.9962491146798129  0.9973001944435849  0.0000582575417268
        57072.0166813930190983  0.9973472915440788  0.0000582571830601
        57072.0371135708919610  0.9971881819836479  0.0000582552037699
        57072.0575456478254637  0.9968499033236262  0.0000582472025296
        57072.0779779247677652  0.9970093300435164  0.0000582463875736
        57072.0984101007779827  0.9968009708906576  0.0000582449331866
        57072.1392744513941579  0.9964570012495717  0.0000582402208969
        57072.1597066260073916  0.9964650487284094  0.0000582384057533
        57072.1801388001476880  0.9965290267245105  0.0000582363228577
        57072.2005709738295991  0.9963620699437764  0.0000582308147352
        57072.2210031465801876  0.9961870138907734  0.0000582242493860
        57072.2414353188578389  0.9960742513630430  0.0000582211838072
        57072.2618674906771048  0.9961890981171048  0.0000582221835981
        57072.2822996620307094  0.9960576735705191  0.0000582142543298
        57072.3027318329113768  0.9959221711156433  0.0000582082280987
        57072.3231640033336589  0.9960102605289698  0.0000582078691803
        57072.3435961728246184  0.9958877172097866  0.0000582027969725
        57072.3640284423090634  0.9958064256515115  0.0000581993845981
        57072.3844605108679389  0.9957380284777572  0.0000581922404964
        57072.4048926789619145  0.9958572509162537  0.0000581947903773
        57072.4253249465837143  0.9959531759226982  0.0000581912786558
        57072.4457570137456059  0.9958019230869739  0.0000581839130427
        57072.4661891804425977  0.9957477851450737  0.0000581826153755
        57072.4866214462017524  0.9958577150601002  0.0000581831884542
        57072.5070535119666602  0.9956371993576539  0.0000581782091715
        57072.5274856768010068  0.9958820121662177  0.0000581830212206
        57072.5479179411631776  0.9956917749732337  0.0000581791771326
        57072.5683500050654402  0.9957662708709617  0.0000581775305696
        57072.5887821685028030  0.9956957302220220  0.0000581784645338
        57072.6092144314679899  0.9956026757391464  0.0000581763203486
        57072.6296464935076074  0.9956174715408794  0.0000581795002496
        57072.6500786555479863  0.9957373687120832  0.0000581776673853
        57072.6705109166505281  0.9957783297562800  0.0000581773984271
        57072.6909430772939231  0.9956547493573346  0.0000581694267890
        57072.7318073971764534  0.9956640163894706  0.0000581739151391
        57072.7522395564228646  0.9955897608862809  0.0000581714867899
        57072.7726716147371917  0.9958375885431814  0.0000581762573658
        57072.7931038730457658  0.9958984332100016  0.0000581803841766
        57072.8135360304295318  0.9958598471380516  0.0000581821138519
        57072.8339680873468751  0.9958844069274019  0.0000581837441419
        57072.8544003437928041  0.9957560990655973  0.0000581866958484
        57072.8748324997795862  0.9956858954911842  0.0000581877091663
        57072.8952645552999456  0.9957295824520227  0.0000581919487733
        57072.9156968098832294  0.9959060699669815  0.0000582042108528
        57072.9361289644730277  0.9958510292931249  0.0000582105930944
        57072.9565610181307420  0.9959205059949000  0.0000582132045987
        57072.9769932717827032  0.9958887033071568  0.0000582128226910
        57072.9974254245098564  0.9958915248901355  0.0000582107595225
        57073.0178575767640723  0.9958575054257567  0.0000582101227277
        57073.0382897285599029  0.9957961962396656  0.0000582085146950
        57073.0587218794244109  0.9958361228645746  0.0000582064842661
        57073.0791540302889189  0.9960340606973468  0.0000582071634033
        57073.0995861802148283  0.9960648885115132  0.0000582067139180
        57073.1200183301480138  0.9960774704237173  0.0000582104704249
        57073.1404504791426007  0.9962220030166429  0.0000582112025685
        57073.1608826276788022  0.9963475996010981  0.0000582318190981
        57073.1813147757493425  0.9964996573058225  0.0000582125669414
        57073.2017470233477070  0.9963464839176964  0.0000582072186604
        57073.2426112166940584  0.9964167591753815  0.0000582072245283
        57073.2630434628954390  0.9965450338863577  0.0000582112340239
        57073.2834755081712501  0.9966283054396048  0.0000582129873867
        57073.3039076529821614  0.9966058611905889  0.0000582133921095
        57073.3243398973208969  0.9967902257295626  0.0000582210951819
        57073.3447719411997241  0.9968086547743092  0.0000582224740399
        57073.3652040846136515  0.9966427347217343  0.0000582191263440
        57073.3856363275554031  0.9968644527607675  0.0000582213289090
        57073.4060683695715852  0.9969176565668151  0.0000582222706951
        57073.4265005115885288  0.9970984228044831  0.0000582228088670
        57073.4469327526676352  0.9970830414982079  0.0000582215618373
        57073.4673647932868334  0.9972868966058271  0.0000582280479741
        57073.4877969334411318  0.9972676748599336  0.0000582260954370
        57073.5490933511027833  0.9975568502771115  0.0000581266437166
        57073.5695255893879221  0.9974175728404298  0.0000581232355979
        57073.5899577267482528  0.9978489152693876  0.0000581322167262
        57073.6103897636421607  0.9979843205545733  0.0000581345639974
        57073.6308220005303156  0.9979476843160286  0.0000581319561795
        57073.6512541364936624  0.9979000186940767  0.0000581333631287
        57073.6716861719905864  0.9980495011628437  0.0000581393901884
        57073.6921184070160962  0.9980215840442391  0.0000581425320517
        57073.7125505415824591  0.9982020670402043  0.0000581522928870
        57073.7329826752174995  0.9982616362959212  0.0000581536550528
        57073.7534148088452639  0.9984920769747445  0.0000581589755913
        57073.7738469415489817  0.9984414771744663  0.0000581627227151
        57073.7942790742526995  0.9984275668737698  0.0000581652647628
        57073.8147112060178188  0.9987851421708757  0.0000581759227827
        57073.8351433373245527  0.9988118284506546  0.0000581806737276
        57073.8555754681656254  0.9989016448227371  0.0000581812080353
        57073.8760075985337608  0.9990570245094252  0.0000581891220775
        57073.9168718574219383  0.9992320540568066  0.0000581969886330
        57073.9373039863930899  0.9995292837032959  0.0000582073992080
        57073.9577361144401948  0.9994133630655337  0.0000582004371109
        57073.9781682420216384  0.9995820985548459  0.0000582030969782
        57073.9986003695958061  0.9996468107888933  0.0000582038312625
        57074.0190324962459272  0.9968110529793643  0.0000580384857450
        57074.1007610977103468  0.9976798919283951  0.0000580545953147
        57074.1211931220314000  0.9975287691524215  0.0000580595814526
        57074.1416252454218920  0.9979919872575175  0.0000580865201792
        57074.1620574683474842  0.9963290419644076  0.0000580501842519
        57074.1824894912642776  0.9830568550882955  0.0000576844836636
        57074.2029216132577858  0.9794637817468046  0.0000575821350934
        57074.2233538347791182  0.9805994582922845  0.0000576092366887
        57074.2437858558405424  0.9905355607684937  0.0000578775694883
        57074.2642179759714054  0.9987649749545643  0.0000581012717609
        57074.2846501961030299  0.9986025276647359  0.0000580985238692
        57074.3050822157601942  0.9988513049193029  0.0000581147186297
        57074.3255143344940734  0.9992542472160756  0.0000581305336005
        57074.3459465532214381  0.9994188054145116  0.0000581432966644
        57074.4072429052321240  0.9998769374476631  0.0000581688095561
        57074.4481071375703323  0.9998570372769622  0.0000581686290940
        57074.4685392530373065  1.0000415728039691  0.0000581740386234
        57074.5094034821231617  1.0003196366028200  0.0000581860122571
        57074.5298355962004280  1.0005351113223553  0.0000581927783490
        57074.5502677093390957  1.0004938358480269  0.0000581960306753
